wcase,wsiter,a14,a15,a01,a03,a11,amt1,cont1,cpt1,dept1,domt1,jelt1,nat1,rct1,rdt1,subt1,AngMan_Cent,Interaction
3793,614,0,0,0,19,.6,22,25,21,22,22,17,9,16,16,21,-4.0753,0
3795,614,0,1,0,19,4,24,21,19,16,21,18,10,12,21,16,-2.0753,0
3805,614,0,1,0,19,.6,21,11,19,13,26,28,7,19,17,13,-5.0753,0
3816,614,0,1,0,18,2,22,17.2334465195246,18,18,18,17,8,14,25,19,-4.0753,0
3823,614,0,1,0,19,2,24,17,20,11,19,23,9,12,16,19,-2.0753,0
3830,614,0,1,0,19,1,25,17,15,10,17,23,9,16,17,17,-1.0753,0
3839,614,0,1,0,19,4,32,15,12,10,16,11,5,12,15.3496143958869,15,5.9247,0
3864,614,0,1,0,19,.6,27,17,18,16,18,15,9,16,15.3496143958869,18,.924700000000001,0
3867,614,0,0,0,21,.6,29,13,15.0244667503137,15,16.7000828500414,13,4,15,22,8,2.9247,0
3885,614,0,1,0,19,4,24,19,15,21,15,21,8,17,17,14,-2.0753,0
3906,614,0,1,0,23,4,26,17,14,11,14,16,7,11,18,15,-.0752999999999986,0
3908,614,0,1,0,20,.6,19,23,20,11,23,21,8,14,18,19,-7.0753,0
3918,614,0,1,0,19,4,25,20,17,18,22,20,9,13,20,20,-1.0753,0
3934,614,0,1,0,19,4,28,12,12,14.4806324110672,20,19,7,22,9,9,1.9247,0
10479,632,0,1,0,19,4,27,20,17,18,21,19,8,13,19,8,.924700000000001,0
10486,632,0,1,0,18,1,26,16,18,12,15,14,9,13,13,18,-.0752999999999986,0
10513,632,0,1,0,20,24,26,20,12,14,18,21,9,13,15,8,-.0752999999999986,0
10521,632,0,1,0,19,12,26,14,15.0244667503137,15,15,23,6,16,11,8,-.0752999999999986,0
10526,632,0,1,0,20,2,27,17,16,15,18,22,7,15,14,10,.924700000000001,0
10530,632,0,1,0,20,18,21,21,21,24,19,19.6080066722269,9,18,20,10,-5.0753,0
10531,632,0,1,0,19,1,26.0753311258278,17.2334465195246,14,11,13,9,7,15.6115351993215,15.3496143958869,13,3.11258278173909E-005,0
10534,632,0,1,0,23,1,32,17.2334465195246,16,13,18,14,6,10,15.3496143958869,9,5.9247,0
10541,632,0,1,0,20,2,24,23,18,22,18,22,9,13,19,23,-2.0753,0
10545,632,0,1,0,19,2,24,17.2334465195246,21,14,22,27,10,12,15.3496143958869,13,-2.0753,0
10549,632,0,1,0,18,4,29,17.2334465195246,19,17,16.7000828500414,19,7.22775510204082,15.6115351993215,15.3496143958869,15,2.9247,0
10551,632,0,1,0,23,18,27,18,16,19,17,24,7,16,22,8,.924700000000001,0
10556,632,0,1,0,20,1,25,18,16,12,19,16,8,13,18,13,-1.0753,0
10570,632,0,1,0,19,4,24,17.2334465195246,15,15,18,20,5,10,15.3496143958869,8,-2.0753,0
10716,632,0,1,0,19,18,24,21,19,12,18,18,8,14,17,15,-2.0753,0
10754,632,0,1,0,20,8.5,20,20,21,13,26,13,13,11,28,12,-6.0753,0
10761,632,0,1,0,19,4,24,15,18,16,19,22,8,10,19,8,-2.0753,0
10764,632,0,1,0,20,18,29,20,15,14,17,16,6,18,13,8,2.9247,0
10768,632,0,1,0,19,18,26,12,14,14,15,24,7,23,15.3496143958869,8,-.0752999999999986,0
10770,632,0,1,0,19,2,25,18,17,16,18,18,8,11,23,11,-1.0753,0
10785,632,0,1,0,20,4,26.0753311258278,18,17,14,15,24,8,10,21,8,3.11258278173909E-005,0
10786,632,0,0,0,27,1,17,17.2334465195246,24,22,20,23,9,12,22,9,-9.0753,0
10830,632,0,1,0,18,24,31,17,12,14,15,22,10,18,11,8,4.9247,0
10903,632,0,1,0,20,.6,26.0753311258278,17.2334465195246,14,17,19,24,7.22775510204082,8,15.3496143958869,9,3.11258278173909E-005,0
10919,632,0,1,0,19,4,31,11,10,13,18,15,5,17,14,14,4.9247,0
30005,701,0,1,0,18,4,30,17.2334465195246,9,11,12,17,4,12,15.3496143958869,14,3.9247,0
30012,701,0,1,0,18,4,27,9,11,12,20,15,4,15,14,16,.924700000000001,0
30013,701,0,1,0,19,24,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30017,701,0,1,0,18,2,28,10,13,14,12,12,4,18,12,19,1.9247,0
30026,701,0,1,0,18,.6,26,16,16,12,13,24,4,14,16,15,-.0752999999999986,0
30031,701,0,1,0,18,1,26.0753311258278,17.2334465195246,19,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,17,3.11258278173909E-005,0
30032,701,0,1,0,21,1,25,9,13,13,17,18,4,15,17,15,-1.0753,0
30035,701,0,0,0,19,8.5,24,22,19,18,19,23,8,15,21,13,-2.0753,0
30038,701,0,0,0,19,4,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,20,3.11258278173909E-005,0
30040,701,0,1,0,18,1,27,17.2334465195246,16,17,19,20,8,14,17,14,.924700000000001,0
30046,701,0,1,0,20,.6,26.0753311258278,17.2334465195246,10,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,10,3.11258278173909E-005,0
30046,701,0,1,0,18,4,26,16,15,11,16,22,9,11,13,18,-.0752999999999986,0
30050,701,0,1,0,18,12,36,11,10,9,12,14,5,14,12,9,9.9247,0
30054,701,0,1,0,20,4,26.0753311258278,17.2334465195246,20,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,15,3.11258278173909E-005,0
30054,701,0,1,0,18,8.5,27,21,17,13,19,18,8,13,21,15,.924700000000001,0
30055,701,0,1,0,18,.6,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,15,3.11258278173909E-005,0
30055,701,0,1,0,18,24,27,17,17,17,17,18,10,17,16,15,.924700000000001,0
30059,701,0,1,0,18,4,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,15,3.11258278173909E-005,0
30070,701,0,1,0,18,.6,15,17.2334465195246,20,26,15,29,12,13,15.3496143958869,18,-11.0753,0
30076,701,0,1,0,19,12,25,16,14,9,18,28,7,15,21,16,-1.0753,0
30078,701,0,1,0,18,1,26,17,19,10,20,17,9,16,16,17,-.0752999999999986,0
30079,701,0,1,0,18,1,24,16,19,10,20,22,8,15,15.3496143958869,17,-2.0753,0
30088,701,0,1,0,18,4,26.0753311258278,17.2334465195246,14,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,10,3.11258278173909E-005,0
30089,701,0,1,0,20,4,27,10,11,12,11,19,4,13,10,13,.924700000000001,0
30089,701,0,1,0,18,2,26.0753311258278,17.2334465195246,15,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,15,3.11258278173909E-005,0
30090,701,0,1,0,18,4,28,9,10,8,12,11,5,18,8,18,1.9247,0
30091,701,0,1,0,18,18,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,17,3.11258278173909E-005,0
30094,701,0,1,0,18,4,26.0753311258278,17.2334465195246,14,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,19,3.11258278173909E-005,0
30110,701,0,1,0,18,2,21,13,17,19,14,17,5,12,15,16,-5.0753,0
30111,701,0,1,0,19,24,26.0753311258278,17.2334465195246,8,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13,3.11258278173909E-005,0
30118,701,0,1,0,18,4,26.0753311258278,17.2334465195246,13,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,18,3.11258278173909E-005,0
30120,701,0,1,0,20,8.5,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30135,701,0,1,0,18,4,24,16,17,17,17,22,8,15,19,20,-2.0753,0
30154,701,0,1,0,18,1,26.0753311258278,17.2334465195246,11,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30157,701,0,1,0,18,2,26.0753311258278,17.2334465195246,15,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13,3.11258278173909E-005,0
30161,701,0,1,0,18,8.5,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,0
30162,701,0,1,0,19,1,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30165,701,0,1,0,18,4,28,17,16,18,17,18,8,15,17,15,1.9247,0
30167,701,0,1,0,18,4,27,17,14,19,16,24,10,15,17,16,.924700000000001,0
30171,701,0,1,0,19,4,26.0753311258278,17.2334465195246,21,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,17,3.11258278173909E-005,0
30173,701,0,1,0,18,.6,24,22,19,12,16,23,7,13,15.3496143958869,16,-2.0753,0
30192,701,0,1,0,18,2,26.0753311258278,17.2334465195246,21,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13,3.11258278173909E-005,0
30194,701,0,1,0,20,4,26.0753311258278,17.2334465195246,15,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,14,3.11258278173909E-005,0
30198,701,0,1,0,18,4,29,18,15,9,17,17,8,13,17,16,2.9247,0
30205,701,0,1,0,19,4,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,15,3.11258278173909E-005,0
30209,701,0,1,0,18,24,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,0
30217,701,0,1,0,18,24,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,14,3.11258278173909E-005,0
30218,701,0,1,0,19,4,29,16,12,17,12,13,6,11,18,15,2.9247,0
30221,701,0,1,0,20.8234575442883,4,26.0753311258278,17.2334465195246,11,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,12,3.11258278173909E-005,0
30226,701,0,1,0,18,4,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,0
30228,701,0,1,0,20,24,26.0753311258278,17.2334465195246,14,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,0
30231,701,0,1,0,18,.6,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,24,3.11258278173909E-005,0
30233,701,0,1,0,19,24,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,18,3.11258278173909E-005,0
30233,701,0,1,0,18,4,28,15,11,16,15,23,6,15,11,15,1.9247,0
30234,701,0,1,0,20,24,26.0753311258278,17.2334465195246,14,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,14,3.11258278173909E-005,0
30238,701,0,1,0,18,2,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,17,3.11258278173909E-005,0
30239,701,0,1,0,19,.6,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,10,3.11258278173909E-005,0
30244,701,0,1,0,18,4,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,17,3.11258278173909E-005,0
30244,701,0,1,0,19,1,22,20,22,22,17,32,9,14,27,20,-4.0753,0
30249,701,0,1,0,21,2,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,15,3.11258278173909E-005,0
30250,701,0,1,0,20,8.5,26.0753311258278,17.2334465195246,11,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,14,3.11258278173909E-005,0
30250,701,0,1,0,18,4,27,20,12,14,17,20,8,15,17,16,.924700000000001,0
30253,701,0,1,0,18,4,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,17,3.11258278173909E-005,0
30255,701,0,1,0,19,2,26.0753311258278,17.2334465195246,14,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30259,701,0,1,0,18,.6,26,20,18,15,18,25,10,12,19,21,-.0752999999999986,0
30262,701,0,1,0,20.8234575442883,4,26.0753311258278,17.2334465195246,13,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,11,3.11258278173909E-005,0
30268,701,0,1,0,21,.6,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30271,701,0,1,0,19,4,24,18,17,25,18,20,10,10,25,22,-2.0753,0
30272,701,0,1,0,18,.6,34,10,8,8,10,14,4,18,11,8,7.9247,0
30276,701,0,1,0,20,4,26.0753311258278,17.2334465195246,22,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,15,3.11258278173909E-005,0
30284,701,0,1,0,19,8.5,26.0753311258278,17.2334465195246,14,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,10,3.11258278173909E-005,0
30289,701,0,1,0,18,24,27,17,13,13,18,24,10,18,13,11,.924700000000001,0
30290,701,0,1,0,18,4,30,20,14,11,17,17,7,14,23,8,3.9247,0
30290,701,0,1,0,20,4,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,15,3.11258278173909E-005,0
30292,701,0,1,0,20,2,26.0753311258278,17.2334465195246,9,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13,3.11258278173909E-005,0
30292,701,0,0,0,21,1,22,25,21,16,15,15,8,8,17,20,-4.0753,0
30300,701,0,1,0,18,24,24,19,16,16,16,19,8,17,18,9,-2.0753,0
30304,701,0,1,0,18,4,26.0753311258278,17.2334465195246,21,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,20,3.11258278173909E-005,0
30311,701,0,1,0,18,8.5,26.0753311258278,17.2334465195246,14,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,0
30313,701,0,1,0,20,24,26,18,14,14,15,19,8,17,15.3496143958869,11,-.0752999999999986,0
30318,701,0,1,0,18,2,25,24,20,14,19,26,10,11,23,16,-1.0753,0
30323,701,0,1,0,19,8.5,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,15,3.11258278173909E-005,0
30327,701,0,1,0,18,8.5,26.0753311258278,17.2334465195246,11,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13,3.11258278173909E-005,0
30330,701,0,0,0,23,2,23,17.2334465195246,21,20,16.7000828500414,22,10,15.6115351993215,18,20,-3.0753,0
30333,701,0,1,0,18,4,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30334,701,0,1,0,18,1,27,17.2334465195246,13,16,13,16,6,16,15.3496143958869,8,.924700000000001,0
30335,701,0,1,0,19,1,26.0753311258278,17.2334465195246,11,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,14,3.11258278173909E-005,0
30342,701,0,1,0,18,1,24,18,20,18,18,19,8,10,23,14,-2.0753,0
30349,701,0,1,0,18,4,25,15,11,14,17,27,9,20,12,18,-1.0753,0
30351,701,0,1,0,20,18,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,19,3.11258278173909E-005,0
30362,701,0,1,0,18,1,28,18,16,9,18,24,8,14,19,15,1.9247,0
30367,701,0,1,0,18,18,27,12,9,15,12,16,4,19,9,8,.924700000000001,0
30370,701,0,1,0,19,4,26,15,13,15,16,18,5,19,15,12,-.0752999999999986,0
30370,701,0,1,0,20,8.5,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30377,701,0,1,0,19,8.5,26.0753311258278,17.2334465195246,11,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13,3.11258278173909E-005,0
30382,701,0,1,0,20,1,26.0753311258278,17.2334465195246,14,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,14,3.11258278173909E-005,0
30384,701,0,1,0,23,4,30,10,8,8,12,11,4,18,8,9,3.9247,0
30392,701,0,1,0,19,4,26.0753311258278,17.2334465195246,19,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,0
30393,701,0,1,0,18,4,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,0
30394,701,0,1,0,18,24,23,15,16,13,13,20,5,14,12,15,-3.0753,0
30395,701,0,1,0,19,24,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,0
30396,701,0,1,0,18,2,22,21,16,19,16,18,5,14,10,8,-4.0753,0
30397,701,0,1,0,23,4,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,9,3.11258278173909E-005,0
30401,701,0,1,0,18,4,26.0753311258278,17.2334465195246,9,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,0
30402,701,0,1,0,19,4,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,14,3.11258278173909E-005,0
30405,701,0,1,0,21,2,26.0753311258278,17.2334465195246,19,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,12,3.11258278173909E-005,0
30406,701,0,1,0,19,24,29,9,8,8,11,14,4,24,8,8,2.9247,0
30408,701,0,1,0,23,2,26.0753311258278,17.2334465195246,11,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,10,3.11258278173909E-005,0
30411,701,0,1,0,19,12,27,17,12,9,17,22,7,13,23,16,.924700000000001,0
30425,701,0,1,0,18,2,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30437,701,0,1,0,20,2,22,18,15,22,19,26,8,14,15.3496143958869,16,-4.0753,0
30446,701,0,1,0,21,4,27,10,14,16,14,10,6,12,17,17,.924700000000001,0
30448,701,0,1,0,20,1,29,17,14,16,16,19,7,12,16,12,2.9247,0
30464,701,0,1,0,18,24,32,9,9,8,11,10,6,9,12,8,5.9247,0
30491,701,0,1,0,18,.6,28,16,16,14,14,19,6,15.6115351993215,9,15,1.9247,0
30493,701,0,1,0,18,4,24,14,16,14,17,23,9,12,17,17,-2.0753,0
30494,701,0,1,0,18,8.5,25,16,11,14,17,20,5,22,9,8,-1.0753,0
30495,701,0,1,0,18,4,28,18,16,15,14,13,8,13,20,8,1.9247,0
30500,701,0,1,0,19,8.5,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13,3.11258278173909E-005,0
30503,701,0,1,0,19,12,26.0753311258278,17.2334465195246,10,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,12,3.11258278173909E-005,0
30508,701,0,1,0,18,4,26.0753311258278,17.2334465195246,13,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30512,701,0,1,0,21,2,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30516,701,0,1,0,18,4,26.0753311258278,17.2334465195246,11,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,9,3.11258278173909E-005,0
30520,701,0,1,0,20,4,26.0753311258278,17.2334465195246,10,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
86,627,0,1,1,23,24,23,18,20,9,15,20,8,10,17,17,-3.0753,-3.0753
120,627,0,1,1,23,8.5,34,17.2334465195246,14,14.4806324110672,18,19.6080066722269,5,15.6115351993215,15.3496143958869,13.9993846153846,7.9247,7.9247
459,627,0,1,1,23,2,27,20,14,13,19,21,7,21,15,8,.924700000000001,.924700000000001
2711,632,0,1,1,19,4,32,16,11,10,16,16,7,13,18,14,5.9247,5.9247
2732,632,0,1,1,19,8.5,27,17.2334465195246,16,20,17,18,8,18,15.3496143958869,12,.924700000000001,.924700000000001
2745,632,0,1,1,20,1,29,18,16,13,14,17,6,11,15.3496143958869,13.9993846153846,2.9247,2.9247
2768,632,0,1,1,21,.6,26,9,9,8,14,12,4,19,11,8,-.0752999999999986,-.0752999999999986
2807,632,0,1,1,23,24,32,14,11,8,12,11,4,22,11,16,5.9247,5.9247
2988,632,0,1,1,19,1,29,18,18,12,15,17,6,13,17,8,2.9247,2.9247
3068,632,0,1,1,23,1,26.0753311258278,17.2334465195246,15.0244667503137,14.4806324110672,16.7000828500414,19.6080066722269,6,18,15.3496143958869,13.9993846153846,3.11258278173909E-005,3.11258278173909E-005
3076,632,0,1,1,19,2,25,13,12,15,13,15,10,19,13,10,-1.0753,-1.0753
3083,632,0,1,1,19,4,28,16,17,16,17,19,8,14,17,8,1.9247,1.9247
3225,632,0,1,1,19,8.5,24,18,18,14,18,20,9,14,19,22,-2.0753,-2.0753
3344,632,0,1,1,19,8.5,25,21,18,19,18,21,10,14,18,19,-1.0753,-1.0753
3365,632,0,1,1,19,4,23,19,15,20,19,21,9,15,20,13.9993846153846,-3.0753,-3.0753
3370,632,0,1,1,19,8.5,25,20,18,17,19,20,8,13,16,26,-1.0753,-1.0753
3371,632,0,1,1,19,8.5,24,22,18,14,20,21,9,14,22,18,-2.0753,-2.0753
3372,632,0,1,1,20,18,26,16,19,17,18,19,8,14,20,13,-.0752999999999986,-.0752999999999986
3459,632,0,1,1,20,4,22,17,17,17,17,20,7,15,19,14,-4.0753,-4.0753
3565,613,0,1,1,23,4,33,9,9,13,13,22,4,22,9,17,6.9247,6.9247
3621,613,0,1,1,20.8234575442883,8.5,28,21,17,16,19,25,10,14,25,20,1.9247,1.9247
3633,613,0,1,1,23,4,27,17.2334465195246,16,16,16,18,9,15,15.3496143958869,20,.924700000000001,.924700000000001
3637,613,0,1,1,20,18,26.0753311258278,17.2334465195246,13,11,18,18,6,20,15.3496143958869,11,3.11258278173909E-005,3.11258278173909E-005
3749,614,0,1,1,20,18,26,14,8,10,18,15,7,18,17,18,-.0752999999999986,-.0752999999999986
3769,614,0,1,1,20,8.5,27,17,13,12,15,16,7,16,17,8,.924700000000001,.924700000000001
3789,614,0,1,1,19,8.5,26,17,16,17,15,12,4,15,18,23,-.0752999999999986,-.0752999999999986
3825,614,0,1,1,20,2,35,15,11,10,14,17,4,20,12,8,8.9247,8.9247
3826,614,0,1,1,19,2,27,18,16,16,16,24,6,17,15,19,.924700000000001,.924700000000001
3827,614,0,1,1,19,8.5,27,16,18,13,17,16,8,17,19,10,.924700000000001,.924700000000001
3846,614,0,1,1,20.8234575442883,4,22,17.2334465195246,19,19,22,19,10,14,15.3496143958869,21,-4.0753,-4.0753
3852,614,0,1,1,20,18,33,16,12,19,14,16,5,20,12,8,6.9247,6.9247
3860,614,0,1,1,19,1,23,23,19,16,16.7000828500414,22,9,14,17,21,-3.0753,-3.0753
3861,614,0,1,1,19,4,23,17,15,16,18,30,6,20,15.3496143958869,9,-3.0753,-3.0753
3862,614,0,1,1,20,2,18,27,29,32,23,21,13,11,31,26,-8.0753,-8.0753
3889,614,0,1,1,19,24,26,26,22,19,13,10,7,13,26,18,-.0752999999999986,-.0752999999999986
3895,614,0,1,1,19,2,25,17.2334465195246,17,15,20,18,8,12,15.3496143958869,16,-1.0753,-1.0753
3896,614,0,1,1,19,8.5,24,20,16,16,18,19,8,14,18,16,-2.0753,-2.0753
3913,614,0,1,1,19,2,26,23,16,17,17,22,7.22775510204082,19,14,16,-.0752999999999986,-.0752999999999986
3915,614,0,1,1,19,18,24,22,21,18,22,19.6080066722269,12,17,22,21,-2.0753,-2.0753
3923,614,0, ,1,19,13.3032903225806,21,24,17,20,24,20,9,12,21,20,-5.0753,-5.0753
3935,614,0,1,1,18,4,34,12,10,9,13,10,5,21,10,8,7.9247,7.9247
3936,614,0,1,1,21,4,21,25,18,17,16,16,8,12,17,19,-5.0753,-5.0753
3939,614,0,1,1,20,4,31,16,12,8,17,11,7,15,17,18,4.9247,4.9247
9195,627,0,1,1,23,12,33,13,12,8,11,12,5,16,8,12,6.9247,6.9247
10523,632,0,1,1,19,4,27,20,17,15,16,22,9,18,16,16,.924700000000001,.924700000000001
10537,632,0,1,1,20,.6,26,19,18,13,17,16,7,13,16,16,-.0752999999999986,-.0752999999999986
10689,632,0,1,1,18,.6,28,17,15,13,21,22,7.22775510204082,15,15,8,1.9247,1.9247
10692,632,0,1,1,19,18,33,17.2334465195246,11,9,16,19,7,18,15.3496143958869,9,6.9247,6.9247
10711,632,0,1,1,19,4,23,18,19,11,17,16,9,11,19,18,-3.0753,-3.0753
10753,632,0,1,1,20,.6,26.0753311258278,17.2334465195246,15.0244667503137,17,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,10,3.11258278173909E-005,3.11258278173909E-005
10791,632,0,1,1,19,18,25,22,16,13,18,20,7,14,20,10,-1.0753,-1.0753
10793,632,0,1,1,19,8.5,26,22,19,10,23,23,9,17,17,16,-.0752999999999986,-.0752999999999986
10829,632,0,1,1,19,.6,24,15,15,11,17,17,8,15,16,10,-2.0753,-2.0753
10902,632,0,1,1,21,24,26,19,15,18,17,18,9,17,15,9,-.0752999999999986,-.0752999999999986
